Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Fingerprint1,Fingerprint2
N/A,motorway_link / 6844651,0.189,yes,109,no,195586901977160556,-2295836707281432127
N/A,motorway_link / 6845040,0.140,yes,136,no,194311468594321705,-6906629927140846767
N/A,motorway_link / 6845044,0.556,yes,77,no,193508275341318072,2316636553571472183
N/A,motorway_link / 6845338,0.329,yes,305,no,194743026865232364,6928080684129981097
N/A,motorway_link / 6845388,0.041,yes,345,no,194467599126976881,-6907641477249101419
N/A,motorway_link / 6870044,0.030,yes,265,no,190081097530954150,-6907276456119758281
N/A,motorway_link / 6870094,0.032,yes,90,no,189745196596547853,-2296698746692431809
N/A,motorway_link / 6871866,0.445,yes,236,no,190525852397687406,2336300208124606017
N/A,motorway_link / 6872215,0.188,yes,203,no,189595662254428361,-6914788321408318221
N/A,motorway_link / 6872216,0.337,yes,13,no,189591813848912072,2307598553015386949
N/A,motorway_link / 6879612,0.026,yes,343,no,194244948833949964,6934224753182907819
N/A,motorway_link / 6879613,0.007,yes,339,no,194244399078660364,2322547530846444973
N/A,motorway_link / 6881659,0.248,yes,348,no,185101957911890126,-6917418370366177257
N/A,motorway_link / 6881790,0.144,yes,215,no,185463697917430130,6923299972157803087
N/A,motorway_link / 6885412,0.302,yes,190,no,189599510684061898,-2301950014782437619
N/A,motorway_link / 6893013,0.424,yes,229,no,190557738606088828,-2272276391304086583
N/A,motorway_link / 7053649,0.093,yes,92,no,189779831214395676,-2296685552418680763
N/A,motorway_link / 7053657,0.314,yes,84,no,189788077675335966,6927720025416536605
N/A,motorway_link / 7058305,0.027,yes,0,no,196453318911417592,-6892670519350383573
N/A,motorway_link / 7059072,0.029,yes,35,no,194236702509848840,-6900723350965838369
N/A,motorway_link / 7059091,0.117,yes,106,no,194170731877193961,6934888857927163599
N/A,motorway_link / 7059178,0.262,yes,9,no,194238901378439433,2321320475850972061
N/A,motorway_link / 7077174,0.237,yes,62,no,187453264407645433,-2298396401376162489
N/A,motorway_link / 7084385,0.410,yes,99,no,191815029061407927,6941991694085663599
N/A,motorway_link / 7084406,0.278,yes,144,no,196408788585110754,2329813111932988043
N/A,motorway_link / 7134162,0.057,yes,104,no,189970596486009204,2315035651106410581
N/A,motorway_link / 7134184,0.183,yes,170,no,190047012651094423,2315954843116638691
N/A,motorway_link / 7148006,0.250,yes,44,no,184922737865738365,2308821192142751061
N/A,motorway_link / 7148628,0.039,yes,0,yes,185345504619088189,6958554712533649637
N/A,motorway_link / 7151687,0.011,yes,14,no,184922188162877564,-2302389837280311773
N/A,motorway_link / 7153009,0.387,yes,190,no,185346604195727677,2347370071416916465
N/A,motorway_link / 7177046,0.066,yes,359,no,184011795065292510,-2281173664383620135
N/A,motorway_link / 7199524,0.164,yes,173,no,194303222266026278,-6906550762339298449
N/A,motorway_link / 7253687,0.024,yes,0,no,194176229433759981,2323180849283997391
N/A,motorway_link / 7283147,0.039,yes,255,no,189990937453220221,-6908318793484726177
N/A,motorway_link / 7289546,0.017,yes,291,no,191927177640498414,2316821265449489281
N/A,motorway_link / 7359136,0.018,yes,155,no,194461551809878382,-2295977449077337721
N/A,motorway_link / 7359137,0.312,yes,124,no,194467049365395822,-2295981847086100113
N/A,motorway_link / 7359629,0.323,yes,245,no,194609985993922991,6928344566415233857
N/A,motorway_link / 7386075,0.570,yes,75,no,189680325264232683,6925428642794180115
N/A,motorway_link / 7386904,0.186,yes,250,no,193027790362728161,2330090175984577307
N/A,motorway_link / 7568734,0.316,yes,21,no,190044263803343253,6927003144797819127
N/A,motorway_link / 7569295,0.458,yes,44,no,196761180300205444,6926677715002069089
N/A,motorway_link / 7569568,0.135,yes,80,no,189993136475427197,-6908327589560971173
N/A,motorway_link / 7572916,0.247,yes,217,no,196449470617050357,6942334759369452585
N/A,motorway_link / 7573844,0.197,yes,355,no,196443423294184692,6942264390593817607
N/A,motorway_link / 7599627,0.356,yes,166,no,193090462516598527,-2281617832436290845
N/A,motorway_link / 7625802,0.057,yes,22,no,184920538893338748,2309269792863815199
N/A,motorway_link / 7649388,0.038,yes,158,no,190045913142612374,-6907408397649309193
N/A,motorway_link / 7651985,0.366,yes,78,no,189660534325989604,2316020812367270429
N/A,motorway_link / 7652025,0.325,yes,267,no,190073400949035424,6927777201111700023
N/A,motorway_link / 7652062,0.296,yes,26,no,189551681032245429,6913905760408697265
N/A,motorway_link / 7652160,0.012,yes,353,no,189573121842434239,-2306633934421623141
N/A,motorway_link / 7660558,0.059,yes,70,no,184907344740173941,-6914212195201972761
N/A,motorway_link / 7662683,0.350,yes,273,no,184341649275045745,6948272075988547223
N/A,motorway_link / 7662759,0.339,yes,270,no,185723182867106277,-2298334835314258601
N/A,motorway_link / 7662815,0.368,yes,48,no,184916690592155767,2309173035834279431
N/A,motorway_link / 7668130,0.356,yes,288,no,185426862603323743,-6925765861390159547
N/A,motorway_link / 7668154,0.008,yes,236,no,189611056300118225,2316012016056144401
N/A,motorway_link / 7668238,0.372,yes,177,no,185345504672565565,2347273314383186373
N/A,motorway_link / 7668240,0.386,yes,349,no,185349352974797118,-6875905208402032187
N/A,motorway_link / 7691031,0.210,yes,274,no,189672628830687467,2315000465610248259
N/A,motorway_link / 7692543,0.014,yes,22,no,184011795066341086,-2281156072197575717
N/A,motorway_link / 7715035,0.054,yes,343,no,194228456186796292,-6900595807648473585
N/A,motorway_link / 7761416,0.018,yes,324,no,194169082547886313,-6900692564900307481
N/A,motorway_link / 7762152,0.026,yes,287,no,194241650213607690,-6901545785644540827
N/A,motorway_link / 7762180,0.351,yes,22,no,190060207272972700,-2291750943155283665
N/A,motorway_link / 7764403,0.367,yes,311,no,192634165214139949,-6893119134638265533
N/A,motorway_link / 7770462,0.306,yes,269,no,190778737738994401,2316768484535571307
N/A,motorway_link / 7773230,0.215,yes,243,no,194254294607812878,-6901462222702109545
N/A,motorway_link / 7801236,0.345,yes,19,no,196427478507019500,2314881744115863605
N/A,motorway_link / 7801919,0.266,yes,277,no,194731481997859303,2316412257842500289
N/A,motorway_link / 7833914,0.346,yes,327,no,194406576274626900,6927816800051663399
N/A,motorway_link / 7833915,0.011,yes,331,no,194403277744462164,2316135179639329351
N/A,motorway_link / 7845956,0.011,yes,254,no,196472560425721089,2331211690973080851
N/A,motorway_link / 7875919,0.060,yes,166,no,194461002055113070,-6907645875318681209
N/A,motorway_link / 7876473,0.581,yes,24,no,194313667623868710,-2294921918497680501
N/A,motorway_link / 7903237,0.240,yes,95,no,188943102711517087,2313707437155159543
N/A,motorway_link / 7910149,0.277,yes,272,no,194249896651479307,-2289015342234591771
N/A,motorway_link / 7911023,0.335,yes,241,no,190115184323416499,-6891091644809990387
N/A,motorway_link / 7913258,0.032,yes,99,no,185593990249269678,2313337988455599441
N/A,motorway_link / 7914450,0.299,yes,22,no,190061857191055773,6937087865514894047
N/A,motorway_link / 7914538,0.052,yes,35,no,194176229436381420,-6900164799291711779
N/A,motorway_link / 7917089,0.211,yes,166,no,189599510677246155,2309736003640755923
N/A,motorway_link / 8089409,0.025,yes,22,no,196458266747821306,-6892384646308287313
N/A,motorway_link / 8116036,0.403,yes,278,no,190749602265256658,-2281622239393600765
N/A,motorway_link / 8116050,0.352,yes,260,no,191816128574608568,6941996092130077565
N/A,motorway_link / 8116827,0.022,yes,51,no,194251545823500559,2321870231710997627
N/A,motorway_link / 8116828,0.061,yes,50,no,194252645336176911,6933560648193285247
N/A,motorway_link / 8145063,0.081,yes,181,no,184000799949014745,-2281173664425563173
N/A,motorway_link / 8168669,0.013,yes,87,no,189652837743022307,-2295665206118837739
N/A,motorway_link / 8179803,0.221,yes,19,no,184938131394480259,-6911476610152527143
N/A,motorway_link / 8179808,0.381,yes,111,no,184850720070125656,-2301017647012116345
N/A,motorway_link / 8183113,0.259,yes,162,no,185088764071725255,2308420970516317351
N/A,motorway_link / 8185929,0.118,yes,115,no,195495640775613252,6912964601127630819
N/A,motorway_link / 8185940,0.040,yes,233,no,195493441749736259,-6922115444403865635
N/A,motorway_link / 8188655,0.025,yes,291,no,189778181947478300,-2296676756336144313
N/A,motorway_link / 8211960,0.025,yes,228,no,184928785717086335,-6910012060706271907
N/A,motorway_link / 8277811,0.077,yes,59,no,191186108389872540,-6893246683531957465
N/A,motorway_link / 8278116,0.021,yes,359,no,194227356552485124,6933428706697288769
N/A,motorway_link / 8278117,0.147,yes,26,no,194228456066734340,6933433104754285647
N/A,motorway_link / 8278174,0.048,yes,11,no,194249346848479502,6933956472362507571
N/A,motorway_link / 8281308,0.171,yes,269,no,189917820785086810,-2289459561468256997
N/A,motorway_link / 8287382,0.378,yes,196,no,194235602716154118,-6903129082411607617
N/A,motorway_link / 8290054,0.026,yes,113,no,191765549423875236,-6906607946624396443
N/A,motorway_link / 8290055,0.384,yes,59,no,191771596742022309,2316759692234199929
N/A,motorway_link / 8336795,0.056,yes,305,no,192628117904905772,-6893110338591380643
N/A,motorway_link / 8337269,0.357,yes,286,no,193697942695139344,6941763002845637379
N/A,motorway_link / 8351478,0.030,yes,179,no,196442323777838323,-6892811256880682005
N/A,motorway_link / 8392773,0.007,yes,269,no,190066254123454880,2316091182631883317
N/A,motorway_link / 8393263,0.279,yes,254,no,193362590056929144,-6906669513162353839
N/A,motorway_link / 8393291,0.052,yes,178,no,196760080747158916,2314688231327666109
N/A,motorway_link / 8393353,0.392,yes,165,no,190235578931958250,6927909143075361395
N/A,motorway_link / 8417605,0.009,yes,269,no,189767736588587288,6926704076571807821
N/A,motorway_link / 8418426,0.023,yes,80,no,189962350263095664,-6907377611642498551
N/A,motorway_link / 8419724,0.329,yes,280,no,189094835362287587,6925789280355749545
N/A,motorway_link / 8427803,0.217,yes,207,no,192542356131108357,6943034033860259173
N/A,motorway_link / 8430919,0.293,yes,335,no,188656681985593118,2330965370563734657
N/A,motorway_link / 8430920,0.030,yes,333,no,188653933211242269,-6892402268265501535
N/A,motorway_link / 8430921,0.007,yes,351,no,188653383455952669,-6892402268267598683
N/A,motorway_link / 8430974,0.442,yes,200,no,195337314081266427,-6897147734945422235
N/A,motorway_link / 8430975,0.362,yes,177,no,195334565290662651,-6897147734966393845
N/A,motorway_link / 8430981,0.382,yes,201,no,190065156420620701,-2280465555797299905
N/A,motorway_link / 8433544,0.273,yes,26,no,189596761759764681,-2303163875623697185
N/A,motorway_link / 8606355,0.189,yes,269,no,194240001046829320,6934356694574046693
N/A,motorway_link / 8606357,0.051,yes,192,no,194230655198517509,-6900701360758448663
N/A,motorway_link / 8631934,0.257,yes,21,no,192229543937398137,-2289855376829440909
N/A,motorway_link / 8632810,0.037,yes,175,no,194224058017077506,-2289952126263092161
N/A,motorway_link / 8695174,0.006,yes,210,no,185103607526934735,6920524803429369171
N/A,motorway_link / 8695262,0.416,yes,42,no,184268531692554065,-2275658513062545975
N/A,motorway_link / 8695324,0.311,yes,333,no,184751764593526830,2315479833906254081
N/A,motorway_link / 8700762,0.288,yes,167,no,185420265534605662,6909305387991691589
N/A,motorway_link / 8701465,0.074,yes,257,no,195493441753930563,6912982193301092335
N/A,motorway_link / 8703978,0.248,yes,63,no,188952448561401763,-6909668997710475771
N/A,motorway_link / 8704068,0.354,yes,279,no,189788627432722718,6927746413699797535
N/A,motorway_link / 8747272,0.318,yes,247,no,195296629195102953,2301507280349165649
N/A,motorway_link / 8747504,0.091,yes,290,no,194177328948009197,2323216033666571991
N/A,motorway_link / 8793917,0.331,yes,130,no,194073974618020027,-2290449106070398139
N/A,motorway_link / 8793918,0.015,yes,134,no,194080021928827073,2321192931893975875
N/A,motorway_link / 8802814,0.334,yes,104,no,191907936185963746,6928498487737717623
N/A,motorway_link / 8802815,0.014,yes,85,no,191915083010495720,-2294886743254494343
N/A,motorway_link / 8836362,0.271,yes,23,no,192467589698508259,2334347482861941439
N/A,motorway_link / 8852394,0.013,yes,310,no,194233953733400839,6934361092584906213
N/A,motorway_link / 8852898,0.229,yes,339,no,192818333430142594,-2281287979990242425
N/A,motorway_link / 8855311,0.087,yes,168,no,196452769157176568,2330727905781361709
N/A,motorway_link / 8908665,0.342,yes,146,no,194390083609647436,2316205548345758281
N/A,motorway_link / 8908666,0.011,yes,148,no,194393931895626064,2316135179603677769
N/A,motorway_link / 8933239,0.333,yes,278,no,188949699784429473,2313738223514291717
N/A,motorway_link / 8933801,0.229,yes,262,no,189896929210093904,-2296632775403368351
N/A,motorway_link / 8933815,0.137,yes,94,no,189974444776182133,2315035651129479251
N/A,motorway_link / 8933927,0.189,yes,87,no,189966748310131057,2315994425241637387
N/A,motorway_link / 8935241,0.338,yes,102,no,187029402676710455,-2298365616659100349
N/A,motorway_link / 8935242,0.014,yes,93,no,187036549501242430,2313307207630851395
N/A,motorway_link / 8943268,0.026,yes,11,no,194268588136290583,2320880671313107641
N/A,motorway_link / 8943297,0.365,yes,20,no,194239450996365577,6931841011965499797
N/A,motorway_link / 8946224,0.248,yes,11,no,192541806368478725,6942972461202812237
N/A,motorway_link / 8949263,0.283,yes,26,no,189259760084799536,2297100414730891415
N/A,motorway_link / 8957495,0.007,yes,191,no,190043164295909781,-6907980143708335879
N/A,motorway_link / 9117583,0.039,yes,101,no,189917270174683483,-2296628377293942689
N/A,motorway_link / 9123180,0.072,yes,343,no,194235053121820935,-6901721707532248051
N/A,motorway_link / 9148735,0.220,yes,338,no,195660570646109072,-2284155495466916231
N/A,motorway_link / 9148739,0.308,yes,331,no,190546193656926841,6950532695546935937
N/A,motorway_link / 9177533,0.410,yes,228,no,184268531702515537,-6887252172513200655
N/A,motorway_link / 9201019,0.427,yes,72,no,190137173364789692,6933982844988431687
N/A,motorway_link / 9211603,0.016,yes,92,no,189780930849231134,2316034006936719899
N/A,motorway_link / 9211853,0.250,yes,9,no,184272928345507670,2324355089932755199
N/A,motorway_link / 9211854,0.266,yes,180,no,184265231771453265,2324416662539870491
N/A,motorway_link / 9212311,0.285,yes,360,no,184923837406201981,6920815073813333431
N/A,motorway_link / 9217282,0.363,yes,352,no,185433459664177508,-6925823035973832417
N/A,motorway_link / 9241784,0.234,yes,92,no,183777049367889521,-2280870200050963363
N/A,motorway_link / 9264166,0.256,yes,191,no,193600083090036709,2304291237306301773
N/A,motorway_link / 9310794,0.319,yes,201,no,190058558618947995,6936775604193731155
N/A,motorway_link / 9310940,0.070,yes,88,no,194238351777814792,-2289028536434942497
N/A,motorway_link / 9310948,0.008,yes,270,no,194234503488690439,-6900701360743768603
N/A,motorway_link / 9319730,0.058,yes,212,no,194225707287140611,6933441900832627785
N/A,motorway_link / 9319822,0.397,yes,103,no,191520358307812401,-6906801461576854775
N/A,motorway_link / 9329604,0.287,yes,111,no,193150934081165080,2316816872092210037
N/A,motorway_link / 9350678,0.293,yes,240,no,196014062229871662,6927398991767277973
N/A,motorway_link / 9355646,0.137,yes,196,no,194240550602889481,-2290708590197990669
N/A,motorway_link / 9370254,0.380,yes,287,no,193399425290819464,6941784991941536523
N/A,motorway_link / 9425569,0.270,yes,215,no,190062956326244765,2322292428187376957
N/A,motorway_link / 9426043,0.353,yes,21,no,194302122869741861,-2293958746324331197
N/A,motorway_link / 9426081,0.165,yes,125,no,194306520795142438,-2294921918495583395
N/A,motorway_link / 9426346,0.359,yes,167,no,190058557904343451,-2292511805220579449
N/A,motorway_link / 9460316,0.030,yes,134,no,194251545843423503,6933727773954415813
N/A,motorway_link / 9463305,0.324,yes,99,no,193748520229492775,6941741012801825535
N/A,motorway_link / 9463306,0.011,yes,70,no,193755667054024749,-6893325838571263233
N/A,motorway_link / 9634592,0.350,yes,13,no,190049211789693336,2316856442668192695
N/A,motorway_link / 9634729,0.041,yes,280,no,189955753081655661,-6908314395572432803
N/A,motorway_link / 9664915,0.334,yes,152,no,190541795602027126,-2272909710072989091
N/A,motorway_link / 9693668,0.010,yes,182,no,184000799950587609,-2281156072239518755
N/A,motorway_link / 9717375,0.012,yes,164,no,189563775992025275,-6918333147024195949
N/A,motorway_link / 9728293,0.084,yes,296,no,184275677128771414,2324425458685321471
N/A,motorway_link / 9728384,0.409,yes,335,no,184619823398995954,-6906190159447845895
N/A,motorway_link / 9732471,0.139,yes,89,no,185837532076395035,-2298339232939242153
N/A,motorway_link / 9732932,0.050,yes,246,yes,185264140715641112,2346512452032677953
N/A,motorway_link / 9733700,0.009,yes,118,no,189725405234680069,2313707440120532473
N/A,motorway_link / 9766372,0.020,yes,14,no,183831475189270156,-2280909782278722483
N/A,motorway_link / 9819020,0.335,yes,140,no,196663873526390102,2315070860996644961
N/A,motorway_link / 9826749,0.092,yes,226,no,194227356556155139,-2289921339918640047
